"","Date","DailyVisits","MaxTemp","MinTemp","Precipitation","Snowfall","SnowDepth"
"5326",2007-08-04,31330,79,65,0.08,0,0
"5327",2007-08-05,37744,84,60,0.02,0,0
"5328",2007-08-06,39189,82,59,0.18,0,0
"5329",2007-08-07,32937,86,60,0.04,0,0
"5330",2007-08-08,31696,80,66,0,0,0
"5331",2007-08-09,28386,90,62,0,0,0
"5332",2007-08-10,23705,93,72,0,0,0
"5333",2007-08-11,17997,83,64,0,0,0
"5334",2007-08-12,16386,79,51,0,0,0
"5335",2007-08-13,16614,97,74,0,0,0
"5336",2007-08-14,16866,83,65,0,0,0
"5337",2007-08-15,15565,82,66,0,0,0
"5338",2007-08-16,16075,76,61,0,0,0
"5339",2007-08-17,14305,86,58,0,0,0
"5340",2007-08-18,15382,74,58,0,0,0
"5341",2007-08-19,14886,75,58,0.3,0,0
"5342",2007-08-20,13571,79,58,0,0,0
"5343",2007-08-21,11970,75,60,0,0,0
"5344",2007-08-22,12917,68,50,0.55,0,0
"5345",2007-08-23,11214,68,50,0.06,0,0
"5346",2007-08-24,12379,62,48,0.19,0,0
"5347",2007-08-25,12773,75,47,0,0,0
"5348",2007-08-26,11497,90,64,0,0,0
"5349",2007-08-27,9064,82,58,0,0,0
"5350",2007-08-28,9673,62,51,0.02,0,0
"5351",2007-08-29,9272,68,48,0,0,0
"5352",2007-08-30,9658,83,60,0,0,0
"5353",2007-08-31,12844,84,66,0,0,0
"5354",2007-09-01,15629,85,71,0,0,0
"5355",2007-09-02,13102,82,65,0,0,0
"5356",2007-09-03,8797,89,73,0,0,0
"5357",2007-09-04,7652,87,72,0,0,0
"5358",2007-09-05,8196,81,61,0,0,0
"5359",2007-09-06,8445,65,52,0.22,0,0
"5360",2007-09-07,9391,67,52,0,0,0
"5361",2007-09-08,8508,62,42,0,0,0
"5362",2007-09-09,8184,42,34,0.65,0,0
"5363",2007-09-10,10278,61,35,0,0,0
"5364",2007-09-11,9465,66,52,0,0,0
"5365",2007-09-12,8970,81,53,0,0,0
"5366",2007-09-13,8094,59,43,0,0,0
"5367",2007-09-14,8765,57,34,0,0,0
"5368",2007-09-15,9152,71,50,0,0,0
"5369",2007-09-16,8097,82,55,0,0,0
"5370",2007-09-17,7749,74,61,0,0,0
"5371",2007-09-18,7884,64,46,0.12,0,0
"5372",2007-09-19,7185,63,46,0.02,0,0
"5373",2007-09-20,7053,80,58,0,0,0
"5374",2007-09-21,7563,74,44,0,0,0
"5375",2007-09-22,7843,84,57,0,0,0
"5376",2007-09-23,6144,78,56,0.03,0,0
"5377",2007-09-24,6068,59,38,0,0,0
"5378",2007-09-25,6500,60,36,0,0,0
"5379",2007-09-26,6275,62,44,0,0,0
"5380",2007-09-27,6066,63,47,0,0,0
"5381",2007-09-28,7054,77,50,0,0,0
"5382",2007-09-29,6992,78,52,0,0,0
"5383",2007-09-30,6111,57,42,0.16,0,0
"5384",2007-10-01,5007,77,46,0,0,0
"5385",2007-10-02,4972,65,42,0.01,0,0
"5386",2007-10-03,4786,71,52,0,0,0
"5387",2007-10-04,4456,56,45,0,0,0
"5388",2007-10-05,5526,75,43,0,0,0
"5389",2007-10-06,5284,59,44,0,0,0
"5390",2007-10-07,4762,44,35,0.25,0,0
"5391",2007-10-08,4404,58,35,0,0,0
"5392",2007-10-09,4055,62,45,0,0,0
"5393",2007-10-10,3769,56,42,0,0,0
"5394",2007-10-11,4147,65,46,0,0,0
"5395",2007-10-12,3988,53,42,0,0,0
"5396",2007-10-13,3372,46,37,0.59,0,0
"5397",2007-10-14,3059,41,35,0.14,0,0
"5398",2007-10-15,3270,43,35,0,0,0
"5399",2007-10-16,3472,50,33,0,0,0
"5400",2007-10-17,3009,62,40,0,0,0
"5401",2007-10-18,4200,43,37,0,0,0
"5402",2007-10-19,4136,62,37,0,0,0
"5403",2007-10-20,3085,60,32,0.06,0,0
"5404",2007-10-21,2333,40,32,0.02,0,0
"5405",2007-10-22,2280,49,33,0,0,0
"5406",2007-10-23,2330,61,48,0,0,0
"5407",2007-10-24,2578,72,50,0,0,0
"5408",2007-10-25,2287,75,47,0,0,0
"5409",2007-10-26,2508,47,33,0,0,0
"5410",2007-10-27,2844,46,29,0,0,0
"5411",2007-10-28,1907,64,37,0,0,0
"5412",2007-10-29,1665,70,50,0,0,0
"5413",2007-10-30,1555,63,33,0,0,0
"5414",2007-10-31,1340,47,29,0,0,0
"5415",2007-11-01,1745,55,39,0,0,0
"5416",2007-11-02,1884,55,29,0,0,0
"5417",2007-11-03,2394,55,29,0,0,0
"5418",2007-11-04,1673,63,39,0,0,0
"5419",2007-11-05,1395,39,25,0,0,0
"5420",2007-11-06,1549,52,20,0,0,0
"5421",2007-11-07,1547,60,47,0,0,0
"5422",2007-11-08,1625,61,45,0,0,0
"5423",2007-11-09,2143,58,41,0,0,0
"5424",2007-11-10,2098,64,49,0,0,0
"5425",2007-11-11,1381,64,32,0,0,0
"5426",2007-11-12,1228,54,30,0.02,0,0
"5427",2007-11-13,1263,59,31,0,0,0
"5428",2007-11-14,1101,44,23,0,0,0
"5429",2007-11-15,1305,57,22,0,0,0
"5430",2007-11-16,1428,NA,NA,0,0,0
"5431",2007-11-17,1661,56,40,0.01,0,0
"5432",2007-11-18,1569,58,39,0,0,0
"5433",2007-11-19,1209,63,28,0,0,0
"5434",2007-11-20,1036,28,17,0.04,0.3,0
"5435",2007-11-21,1190,23,13,0.02,0.7,NA
"5436",2007-11-22,2081,25,8,0,0,0
"5437",2007-11-23,2405,29,15,0,0,0
"5438",2007-11-24,1830,41,16,0,0,0
"5439",2007-11-25,1201,42,17,0,0,0
"5440",2007-11-26,839,35,26,0,0,0
"5441",2007-11-27,985,44,21,0,0,0
"5442",2007-11-28,985,27,19,0,0,0
"5443",2007-11-29,774,30,13,0,0,0
"5444",2007-11-30,699,26,7,0,0,0
"5445",2007-12-01,745,20,8,0.12,2,2
"5446",2007-12-02,772,34,6,0,0,2
"5447",2007-12-03,811,47,33,0,0,1
"5448",2007-12-04,783,56,36,0,0,1
"5449",2007-12-05,692,44,19,0,0,1
"5450",2007-12-06,785,36,20,0.09,1.4,2
"5451",2007-12-07,950,24,13,0.07,1.8,3
"5452",2007-12-08,837,18,10,0.15,3.8,7
"5453",2007-12-09,673,23,12,0,0,5
"5454",2007-12-10,642,34,19,0,0,4
"5455",2007-12-11,742,21,12,0,0,3
"5456",2007-12-12,823,44,10,0,0,3
"5457",2007-12-13,747,29,19,0.01,0.2,3
"5458",2007-12-14,837,25,14,0,0,3
"5459",2007-12-15,783,30,17,0,0,3
"5460",2007-12-16,818,36,24,0,0,3
"5461",2007-12-17,812,43,27,0,0,3
"5462",2007-12-18,950,40,27,0,0,2
"5463",2007-12-19,749,45,31,0,0,2
"5464",2007-12-20,815,44,33,0,0,2
"5465",2007-12-21,872,38,13,0.02,0.8,3
"5466",2007-12-22,788,20,10,0,0,2
"5467",2007-12-23,772,30,17,0,0,2
"5468",2007-12-24,531,48,23,0,0,3
"5469",2007-12-25,963,30,19,0.02,0.3,3
"5470",2007-12-26,1250,28,14,0,0,2
"5471",2007-12-27,1425,22,14,0,0,2
"5472",2007-12-28,1653,24,13,0,0,2
"5473",2007-12-29,1782,30,16,0,0,2
"5474",2007-12-30,1313,30,19,0,0,3
"5475",2007-12-31,931,22,8,0,0,3
"5476",2008-01-01,871,23,8,0,0,2
"5477",2008-01-02,1022,52,11,0,0,2
"5478",2008-01-03,998,53,37,0,0,2
"5479",2008-01-04,1108,52,38,0,0,NA
"5480",2008-01-05,1060,52,33,0,0,NA
"5481",2008-01-06,789,39,26,0,0,NA
"5482",2008-01-07,772,34,16,0,0,1
"5483",2008-01-08,844,31,16,0,0,0
"5484",2008-01-09,854,37,25,0,0,0
"5485",2008-01-10,904,33,21,0,0,0
"5486",2008-01-11,1106,36,25,0.02,0.1,0
"5487",2008-01-12,1017,32,22,0,0,0
"5488",2008-01-13,896,36,21,0,0,0
"5489",2008-01-14,772,42,29,0,0,0
"5490",2008-01-15,662,46,13,0,0,0
"5491",2008-01-16,556,13,4,0,0,0
"5492",2008-01-17,556,23,3,0.01,0.4,0
"5493",2008-01-18,708,15,0,0,0,0
"5494",2008-01-19,739,11,-5,0,0,0
"5495",2008-01-20,484,4,-1,0.25,4,4
"5496",2008-01-21,681,4,-8,0,0.1,4
"5497",2008-01-22,679,25,2,0,0,4
"5498",2008-01-23,640,19,3,0,0,4
"5499",2008-01-24,722,39,9,0,0,3
"5500",2008-01-25,933,34,24,0,0,2
"5501",2008-01-26,996,41,27,0,0,2
"5502",2008-01-27,867,49,37,0,0,NA
"5503",2008-01-28,609,45,11,0,0,NA
"5504",2008-01-29,688,18,5,0,0,NA
"5505",2008-01-30,722,25,13,0.06,1,1
"5506",2008-01-31,842,29,10,0,0,NA
"5507",2008-02-01,1139,36,21,0,0,0
"5508",2008-02-02,1262,34,17,0,0,0
"5509",2008-02-03,742,38,18,0,0,0
"5510",2008-02-04,658,29,13,0,0,0
"5511",2008-02-05,753,26,12,0,0,0
"5512",2008-02-06,778,32,16,0,0,0
"5513",2008-02-07,912,34,15,0,0,0
"5514",2008-02-08,1053,33,22,0,0,0
"5515",2008-02-09,938,26,-6,0.14,3.5,4
"5516",2008-02-10,697,40,-9,0,0,3
"5517",2008-02-11,753,38,22,0,0,3
"5518",2008-02-12,868,36,23,0,0,2
"5519",2008-02-13,705,46,25,0,0,0
"5520",2008-02-14,943,26,14,0,0,NA
"5521",2008-02-15,1330,40,14,0,0,0
"5522",2008-02-16,1443,48,28,0,0,0
"5523",2008-02-17,910,28,16,0,0,NA
"5524",2008-02-18,775,22,13,0,NA,NA
"5525",2008-02-19,1027,44,14,0,0,0
"5526",2008-02-20,896,29,3,0,0,0
"5527",2008-02-21,1170,42,19,0,0,0
"5528",2008-02-22,1280,46,28,0,0,0
"5529",2008-02-23,1551,50,26,0,0,0
"5530",2008-02-24,2332,43,31,0.1,0.1,1
"5531",2008-02-25,758,31,19,0,0,0
"5532",2008-02-26,912,37,18,0,0,0
"5533",2008-02-27,966,42,26,0,0,0
"5534",2008-02-28,1033,44,31,0,0,0
"5535",2008-03-01,1602,62,34,0,0,0
"5536",2008-03-02,900,36,20,0,0,0
"5537",2008-03-03,840,39,21,0,0,0
"5538",2008-03-04,730,37,19,0.22,1.5,2
"5539",2008-03-05,557,26,11,0,0,2
"5540",2008-03-06,1080,27,7,0.1,0.6,2
"5541",2008-03-07,1470,40,2,0,0,2
"5542",2008-03-08,1579,41,27,0,0,1
"5543",2008-03-09,1173,40,24,0,0,NA
"5544",2008-03-10,1148,51,23,0,0,NA
"5545",2008-03-11,1083,60,33,0,0,0
"5546",2008-03-12,1480,46,32,0,0,0
"5547",2008-03-13,1264,45,25,0,0,0
"5548",2008-03-14,1545,30,21,0,0,0
"5549",2008-03-15,1469,32,22,0,0,NA
"5550",2008-03-16,1608,29,25,0.3,NA,NA
"5551",2008-03-17,2178,41,25,0,0,1
"5552",2008-03-18,2004,43,30,0,0,NA
"5553",2008-03-19,2030,43,29,0,0,0
"5554",2008-03-20,2237,52,30,0,0,0
"5555",2008-03-21,2640,41,28,0.07,0.4,0
"5556",2008-03-22,3646,32,21,0,0,0
"5557",2008-03-23,2530,41,20,0,0,0
"5558",2008-03-24,2142,58,34,0,0,0
"5559",2008-03-25,2131,39,27,0,0,0
"5560",2008-03-26,1618,35,23,0.05,0,0
"5561",2008-03-27,1940,23,20,0.11,1.3,1
"5562",2008-03-28,2462,38,20,0,0,0
"5563",2008-03-29,2261,55,28,0,0,0
"5564",2008-03-30,1387,29,19,0.3,0.3,2
"5565",2008-03-31,1565,24,18,0.3,NA,4
"5566",2008-04-01,1594,33,13,0,0,4
"5567",2008-04-02,1668,42,22,0,0,3
"5568",2008-04-03,1909,NA,NA,NA,NA,NA
"5569",2008-04-04,2384,51,29,0,0,0
"5570",2008-04-05,2571,54,29,0,0,0
"5571",2008-04-06,1493,54,24,0,0,0
"5572",2008-04-07,1644,40,22,0.2,0.5,0
"5573",2008-04-08,1336,38,26,0.08,0,0
"5574",2008-04-09,1123,37,30,0.4,0,0
"5575",2008-04-10,1071,30,27,0.44,1.8,4
"5576",2008-04-11,1890,35,27,0.3,0.5,3
"5577",2008-04-12,2404,34,27,0,0,2
"5578",2008-04-13,2161,49,25,0,0,0
"5579",2008-04-14,2047,70,38,0,0,0
"5580",2008-04-15,1922,73,40,0,0,0
"5581",2008-04-16,2275,40,31,0,0,0
"5582",2008-04-17,2254,44,30,0,0,0
"5583",2008-04-18,3305,56,31,0,NA,NA
"5584",2008-04-19,3631,67,44,0,NA,NA
"5585",2008-04-20,2639,61,43,0,0,0
"5586",2008-04-21,2312,43,28,0,0,0
"5587",2008-04-22,2422,57,33,0,0,0
"5588",2008-04-23,2323,54,36,0.06,0,0
"5589",2008-04-24,2546,44,29,0.04,0,0
"5590",2008-04-25,2739,42,26,0.02,0,0
"5591",2008-04-26,3173,40,24,0.01,0,0
"5592",2008-04-27,2742,52,25,0,NA,NA
"5593",2008-04-28,2767,56,35,0,NA,NA
"5594",2008-04-29,2798,NA,NA,NA,NA,NA
"5595",2008-04-30,2082,NA,NA,NA,NA,NA
"5596",2008-05-01,616,NA,NA,NA,NA,NA
"5597",2008-05-02,1700,40,22,0.26,8,8
"5598",2008-05-03,3098,46,16,0,0,0
"5599",2008-05-04,3086,55,NA,0,NA,NA
"5600",2008-05-05,3448,63,41,0,NA,NA
"5601",2008-05-06,3645,66,43,0,0,0
"5602",2008-05-07,3317,50,40,0.2,0,0
"5603",2008-05-08,3590,52,36,0.15,0,0
"5604",2008-05-09,3189,NA,NA,NA,NA,NA
"5605",2008-05-10,5232,38,28,0,0,0
"5606",2008-05-11,4470,64,32,0,NA,NA
"5607",2008-05-12,4201,60,39,0.02,NA,NA
"5608",2008-05-13,4556,NA,NA,0,0,0
"5609",2008-05-14,4883,54,35,0.02,0,0
"5610",2008-05-15,5268,56,41,0,0,0
"5611",2008-05-16,7696,71,49,0,0,0
"5612",2008-05-17,7932,71,54,0,0,0
"5613",2008-05-18,7336,80,55,0,NA,NA
"5614",2008-05-19,6805,69,54,0,0,0
"5615",2008-05-20,6336,68,48,0,0,0
"5616",2008-05-21,5533,57,46,0,0,0
"5617",2008-05-22,4214,NA,NA,NA,NA,NA
"5618",2008-05-23,10189,54,40,1.4,0,0
"5619",2008-05-24,14602,57,44,1.15,0,0
"5620",2008-05-25,10330,60,46,0,NA,NA
"5621",2008-05-26,6163,46,18,0.3,NA,NA
"5622",2008-05-27,7514,36,31,0.3,0,0
"5623",2008-05-28,8113,49,36,0.02,0,0
"5624",2008-05-29,7909,63,44,0,0,0
"5625",2008-05-30,8001,68,49,0.02,0,0
"5626",2008-05-31,8860,63,50,0.25,0,0
"5627",2008-06-01,10344,67,53,0.2,0,NA
"5628",2008-06-02,10758,67,50,0.27,0,0
"5629",2008-06-03,10336,63,47,0.15,0,0
"5630",2008-06-04,9533,60,50,0.05,0,0
"5631",2008-06-05,10952,51,41,0.21,0,0
"5632",2008-06-06,14524,67,41,0,0,0
"5633",2008-06-07,15312,56,46,0,0,0
"5634",2008-06-08,15526,61,44,0,0,0
"5635",2008-06-09,15112,63,46,0,0,0
"5636",2008-06-10,13180,66,45,0,0,0
"5637",2008-06-11,13631,58,42,0,0,0
"5638",2008-06-12,13894,58,37,0,0,0
"5639",2008-06-13,15517,67,46,0,0,0
"5640",2008-06-14,16219,76,55,0,0,0
"5641",2008-06-15,15930,65,49,0,0,0
"5642",2008-06-16,16972,62,44,0.4,0,0
"5643",2008-06-17,16449,71,51,0.03,0,0
"5644",2008-06-18,15768,73,48,0.25,0,0
"5645",2008-06-19,14941,69,45,0.75,0,0
"5646",2008-06-20,16443,68,51,0.25,0,0
"5647",2008-06-21,17102,77,54,0,0,0
"5648",2008-06-22,17370,71,55,0,0,0
"5649",2008-06-23,18590,NA,55,0.45,0,0
"5650",2008-06-24,18671,84,55,0.11,0,0
"5651",2008-06-25,17122,72,58,0.06,0,0
"5652",2008-06-26,16353,83,58,0.01,0,0
"5653",2008-06-27,17863,71,56,0.12,0,0
"5654",2008-06-28,18886,65,50,0,0,0
"5655",2008-06-29,19375,68,51,0,0,0
"5656",2008-06-30,19278,81,56,0,0,0
"5657",2008-07-01,19653,83,62,0.07,0,0
"5658",2008-07-02,27161,70,52,0.07,0,0
"5659",2008-07-03,33996,69,50,0,0,0
"5660",2008-07-04,27108,78,56,0,0,0
"5661",2008-07-05,21688,85,70,0,0,0
"5662",2008-07-06,19142,76,55,0.5,0,0
"5663",2008-07-07,20580,78,55,0,0,0
"5664",2008-07-08,20945,69,53,0.48,0,0
"5665",2008-07-09,19870,77,53,0,0,0
"5666",2008-07-10,18790,89,67,0,0,0
"5667",2008-07-11,19883,80,52,0,0,0
"5668",2008-07-12,20037,71,52,0,0,0
"5669",2008-07-13,19918,76,47,0,0,0
"5670",2008-07-14,22108,83,59,0,0,0
"5671",2008-07-15,20770,82,62,0,0,0
"5672",2008-07-16,18987,78,62,0,0,0
"5673",2008-07-17,18245,73,59,0.03,0,0
"5674",2008-07-18,19862,78,53,NA,0,0
"5675",2008-07-19,21378,76,53,0,0,0
"5676",2008-07-20,21057,81,43,0,0,0
"5677",2008-07-21,21410,79,67,0,0,0
"5678",2008-07-22,20466,78,64,0,0,0
"5679",2008-07-23,19369,83,63,0.33,0,0
"5680",2008-07-24,19175,80,56,0.42,0,0
"5681",2008-07-25,21258,72,58,0,0,0
"5682",2008-07-26,20685,89,64,0.02,0,0
"5683",2008-07-27,21767,85,NA,0,0,0
"5684",2008-07-28,22438,82,68,0,0,0
"5685",2008-07-29,20821,82,70,0,0,0
"5686",2008-07-30,19376,84,59,0,0,0
"5687",2008-07-31,21093,77,62,0,0,0
"5688",2008-08-01,22507,89,66,0,0,0
"5689",2008-08-02,29142,89,54,0,0,0
"5690",2008-08-03,29749,80,54,0.01,0,0
"5691",2008-08-04,36471,66,57,0.01,0,0
"5692",2008-08-05,31012,77,55,0.09,0,0
"5693",2008-08-06,27970,74,55,0.25,0,0
"5694",2008-08-07,26377,79,61,0,0,0
"5695",2008-08-08,21959,80,61,0,0,0
"5696",2008-08-09,17310,78,62,0,0,0
"5697",2008-08-10,15913,78,57,0.15,0,0
"5698",2008-08-11,18152,75,55,1.1,0,0
"5699",2008-08-12,17306,79,54,0,0,0
"5700",2008-08-13,15612,75,54,0.2,0,0
"5701",2008-08-14,14926,75,47,0.48,0,0
"5702",2008-08-15,16850,56,47,0,0,0
"5703",2008-08-16,16314,68,51,0,0,0
"5704",2008-08-17,14988,76,57,0,0,0
"5705",2008-08-18,14271,77,39,0,0,0
"5706",2008-08-19,13488,78,58,0,0,0
"5707",2008-08-20,13340,85,59,0,0,0
"5708",2008-08-21,13212,88,64,0,0,0
"5709",2008-08-22,12910,80,50,0,0,0
"5710",2008-08-23,13073,73,50,0,0,0
"5711",2008-08-24,11836,80,60,0,0,0
"5712",2008-08-25,11192,83,60,0,0,0
"5713",2008-08-26,9921,87,58,0,0,0
"5714",2008-08-27,9669,74,58,0,0,0
"5715",2008-08-28,10829,71,51,0,0,0
"5716",2008-08-29,15338,73,51,0,0,0
"5717",2008-08-30,18883,89,62,0,0,0
"5718",2008-08-31,14091,85,51,0.01,0,0
"5719",2008-09-01,7993,68,47,0.1,0,0
"5720",2008-09-02,7738,59,41,0,0,0
"5721",2008-09-03,7670,61,43,0.36,0,0
"5722",2008-09-04,8229,58,44,0.02,0,0
"5723",2008-09-05,8704,55,42,0.17,0,0
"5724",2008-09-06,7641,55,41,0,0,0
"5725",2008-09-07,8052,44,40,0.28,NA,0
"5726",2008-09-08,8854,55,21,0,0,0
"5727",2008-09-09,8178,76,28,0,0,0
"5728",2008-09-10,7855,71,51,0,0,0
"5729",2008-09-11,8163,56,48,0,0,0
"5730",2008-09-12,8880,59,47,0.16,0,0
"5731",2008-09-13,9421,66,40,0.08,0,0
"5732",2008-09-14,8033,57,40,0,0,0
"5733",2008-09-15,8041,69,46,0,0,0
"5734",2008-09-16,8477,75,55,0,0,0
"5735",2008-09-17,8236,77,61,0,0,0
"5736",2008-09-18,7400,82,58,0.01,0,0
"5737",2008-09-19,7988,74,62,0,0,0
"5738",2008-09-20,7997,74,62,0,0,0
"5739",2008-09-21,6134,74,43,0,0,0
"5740",2008-09-22,7019,66,50,0,0,0
"5741",2008-09-23,7072,64,45,0,0,0
"5742",2008-09-24,7877,64,43,0,0,0
"5743",2008-09-25,6475,82,55,0,0,0
"5744",2008-09-26,7267,80,53,0,0,0
"5745",2008-09-27,7722,67,47,0,0,0
"5746",2008-09-28,6642,70,47,0,0,0
"5747",2008-09-29,5719,61,43,0,0,0
"5748",2008-09-30,5325,70,45,0,0,0
"5749",2008-10-01,3681,67,50,0,0,0
"5750",2008-10-02,3772,69,36,0,0,0
"5751",2008-10-03,4016,64,45,0,0,0
"5752",2008-10-04,5128,70,52,0.04,0,0
"5753",2008-10-05,3450,64,37,0.05,0,0
"5754",2008-10-06,3357,56,39,0.07,0,0
"5755",2008-10-07,3871,63,NA,0,0,0
"5756",2008-10-08,3166,63,22,0,0,0
"5757",2008-10-09,3091,44,28,0,0,0
"5758",2008-10-10,2677,33,22,0.35,0,0
"5759",2008-10-11,2765,30,28,0.22,0,0
"5760",2008-10-12,1700,38,29,0.44,0,0
"5761",2008-10-13,1881,42,25,0,0,0
"5762",2008-10-14,1845,56,33,0,0,0
"5763",2008-10-15,2482,42,33,0,0,0
"5764",2008-10-16,2799,53,33,0,0,0
"5765",2008-10-17,3462,59,42,0,0,0
"5766",2008-10-18,4300,69,49,0,0,0
"5767",2008-10-19,2817,60,37,0.17,0,0
"5768",2008-10-20,2897,49,34,0,0,0
"5769",2008-10-21,2341,50,32,0.15,0,0
"5770",2008-10-22,2273,38,29,0,0,0
"5771",2008-10-23,2324,44,27,0,0,0
"5772",2008-10-24,2602,51,37,0,0,0
"5773",2008-10-25,2449,59,34,0,0,0
"5774",2008-10-26,2627,35,23,0,0,0
"5775",2008-10-27,1557,50,25,0,0,0
"5776",2008-10-28,1775,65,48,0,0,0
"5777",2008-10-29,1749,71,52,0,0,0
"5778",2008-10-30,1735,67,50,0,0,0
"5779",2008-10-31,1820,64,44,0,0,0
"5780",2008-11-01,2608,68,48,0,0,0
"5781",2008-11-02,2394,71,47,0,0,0
"5782",2008-11-03,1331,59,42,0,0,0
"5783",2008-11-04,1368,59,43,0,0,0
"5784",2008-11-05,1020,48,25,0.21,1.5,2
"5785",2008-11-06,108,26,21,0.85,4.5,7
"5786",2008-11-07,607,40,26,0,0,4
"5787",2008-11-08,828,37,27,0,0,3
"5788",2008-11-09,658,43,29,0,0,0
"5789",2008-11-10,945,42,29,0,0,0
"5790",2008-11-11,734,44,30,0,0,0
"5791",2008-11-12,1096,52,33,0,0,0
"5792",2008-11-13,907,53,31,0,0,0
"5793",2008-11-14,681,32,23,0.05,0,0
"5794",2008-11-15,1429,46,22,0,0,0
"5795",2008-11-16,1196,43,28,0,0,0
"5796",2008-11-17,1055,49,26,0,0,0
"5797",2008-11-18,1333,69,45,0,0,0
"5798",2008-11-19,942,53,24,0.02,0.2,0
"5799",2008-11-20,758,25,17,0,0,0
"5800",2008-11-21,1253,40,19,0,0,0
"5801",2008-11-22,1853,46,30,0,0,0
"5802",2008-11-23,1552,42,26,0,0,0
"5803",2008-11-24,1098,45,25,0,0,0
"5804",2008-11-25,1360,54,39,0,0,0
"5805",2008-11-26,1209,55,33,0,0,0
"5806",2008-11-27,1363,38,26,0,0,0
"5807",2008-11-28,2581,43,30,0,0,0
"5808",2008-11-29,1834,35,28,0,0,0
"5809",2008-11-30,927,31,22,0.03,0,0
"5810",2008-12-01,1053,49,22,0,0,0
"5811",2008-12-02,685,50,15,0.19,2.3,2
"5812",2008-12-03,507,20,8,0,0,2
"5813",2008-12-04,650,15,4,0,0,2
"5814",2008-12-05,942,36,13,0,0,0
"5815",2008-12-06,1198,48,13,0,0,1
"5816",2008-12-07,1024,49,33,0,0,NA
"5817",2008-12-08,1935,40,15,0,0,0
"5818",2008-12-09,1003,30,13,0,0,0
"5819",2008-12-10,1053,43,27,0,0,0
"5820",2008-12-11,854,37,22,0,0,0
"5821",2008-12-12,1096,42,23,0,0,0
"5822",2008-12-13,839,43,0,0.28,4.5,5
"5823",2008-12-14,318,0,-16,0,0,4
"5824",2008-12-15,359,-2,-18,0,0,4
"5825",2008-12-16,607,20,-4,0,0,4
"5826",2008-12-17,691,25,7,0,0,4
"5827",2008-12-18,799,20,9,0.03,0.5,4
"5828",2008-12-19,729,36,0,0.01,0.1,4
"5829",2008-12-20,1312,1,-11,0,0,4
"5830",2008-12-21,542,11,-9,0,0,4
"5831",2008-12-22,874,36,10,0,0,4
"5832",2008-12-23,912,13,-5,0.03,0.1,4
"5833",2008-12-24,726,26,4,0,0,4
"5834",2008-12-25,542,40,25,0,0,4
"5835",2008-12-26,1055,40,9,0.06,0.4,4
"5836",2008-12-27,1641,31,14,0,0,4
"5837",2008-12-28,1460,44,29,0,0,2
"5838",2008-12-29,1528,46,27,0,0,1
"5839",2008-12-30,1568,44,15,0,0,1
"5840",2008-12-31,1306,45,14,0,0,0
"5841",2009-01-01,1166,36,18,0.02,0.3,1
"5842",2009-01-02,1490,49,21,0,0,1
"5843",2009-01-03,933,49,7,0.07,0.4,2
"5844",2009-01-04,794,21,9,0,0,NA
"5845",2009-01-05,669,34,15,0,0,NA
"5846",2009-01-06,765,33,24,0,0,1
"5847",2009-01-07,604,38,26,0,0,1
"5848",2009-01-08,866,51,34,0,0,0
"5849",2009-01-09,667,50,16,0,0,0
"5850",2009-01-10,861,38,25,0,0,0
"5851",2009-01-11,918,38,25,0,0,0
"5852",2009-01-12,602,28,15,0,NA,0
"5853",2009-01-13,662,43,22,0,0,0
"5854",2009-01-14,550,28,-4,0.13,1.5,2
"5855",2009-01-15,645,33,4,0.02,0.2,2
"5856",2009-01-16,698,48,30,0,0,1
"5857",2009-01-17,1224,44,35,0,0,0
"5858",2009-01-18,1303,51,36,0,0,0
"5859",2009-01-19,1420,47,36,0,0,0
"5860",2009-01-20,1083,62,38,0,0,0
"5861",2009-01-21,828,60,44,0,0,0
"5862",2009-01-22,832,55,28,0,0,0
"5863",2009-01-23,597,28,-7,0.05,1,0
"5864",2009-01-24,755,5,-7,0.1,1,2
"5865",2009-01-25,571,5,-7,0.1,1.5,3
"5866",2009-01-26,566,1,-5,0.06,0.1,3
"5867",2009-01-27,597,26,-5,0,0,3
"5868",2009-01-28,768,30,20,0.02,0.1,3
"5869",2009-01-29,861,31,16,0,0,3
"5870",2009-01-30,652,47,13,0,0,2
"5871",2009-01-31,1257,50,13,0,0,2
"5872",2009-02-01,641,25,18,0,0,2
"5873",2009-02-02,800,33,20,0,0,1
"5874",2009-02-03,1268,45,32,0,0,0
"5875",2009-02-04,954,59,34,0,0,0
"5876",2009-02-05,915,59,44,0,0,0
"5877",2009-02-06,921,53,37,0,0,0
"5878",2009-02-07,1692,44,24,0,0,0
"5879",2009-02-08,973,44,19,0.04,0,0
"5880",2009-02-09,764,35,25,0,0,0
"5881",2009-02-10,1033,37,26,0,0,0
"5882",2009-02-11,680,29,19,0.08,0.5,1
"5883",2009-02-12,972,33,17,0.01,0,0
"5884",2009-02-13,954,22,9,0.25,3.2,3
"5885",2009-02-14,1041,20,12,0.07,0.7,4
"5886",2009-02-15,1567,33,12,0,0,3
"5887",2009-02-16,1080,44,23,0,0,2
"5888",2009-02-17,1191,41,25,0,0,2
"5889",2009-02-18,716,26,12,0,0,2
"5890",2009-02-19,918,36,24,0,0,2
"5891",2009-02-20,873,36,11,0,0,2
"5892",2009-02-21,1703,30,11,0,0,1
"5893",2009-02-22,1509,33,21,0,0,0
